PROJECT_ID,PROJECT_NAME,PROJECT_DESCRIPTION,ESTIMATED_COST,UPDATE_ACTIVITY,ENVIRONMENTAL_ASSESSMENT_STAGE,CONSTRUCTION_TYPE,CONSTRUCTION_SUBTYPE,PROJECT_TYPE,REGION,MUNICIPALITY,DEVELOPER,ARCHITECT,PROJECT_STATUS,PROJECT_STAGE,PROJECT_CATEGORY_NAME,PUBLIC_FUNDING_IND,PROVINCIAL_FUNDING,FEDERAL_FUNDING,MUNICIPAL_FUNDING,OTHER_PUBLIC_FUNDING,GREEN_BUILDING_IND,GREEN_BUILDING_DESC,CLEAN_ENERGY_IND,INDIGENOUS_IND,INDIGENOUS_NAMES,INDIGENOUS_AGREEMENT,CONSTRUCTION_JOBS,OPERATING_JOBS,STANDARDIZED_START_DATE,STANDARDIZED_COMPLETION_DATE,LATITUDE,LONGITUDE,LATITUDE_DMS,LONGITUDE_DMS,TELEPHONE,PROJECT_WEBSITE,FIRST_ENTRY_DATE,LAST_UPDATE
1361,The Foothills Residential Development,"Proposed 730 home residential development on a 1826 acre site to include single- and multi-family units, a commercial area, golf course and approx 900 acres of parkland and trails. This project has been revised; two of the five parcels in the development have been sold and a new proposal was presented to council Sep 2010.  Project was on hold, but is re-activating, with a subdivision application  currently under review.",75,,,Residential,Primarily residential - Single use,Residential/Commercial,1. Vancouver Island/Coast,Lantzville,Lantzville Foothills Estates Inc,,Proposed,,Residential/Commercial,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,49.232587,-124.093022,49° 13' 57.31'' N,124° 5' 34.88'' W,(250) 390-4006,,2005-03-01,2025-03-01
1372,Sagebrush Golf and Sporting Club,"Development on a 126 ha site to include an 18-hole golf course designed by Richard Zokol and Rod Whitman, a clubhouse, cottages and a lodge. Approval was also received for 36 single-family homes. Golf course is completed.",40,,,Residential,Primarily residential - Single use,Residential/Commercial,3. Thompson-Okanagan,Merritt region,Newmark Group,,Construction started,,Residential/Commercial,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2006-Q2,,50.1600609,-120.6494827,"50° 9' 36.22"" N","120° 38' 58.14"" W",1 877 377 8673 (Regional District),www.sagebrushclub.com,2005-03-01,2025-03-01
1324,Juan de Fuca  Power Cable,"Proposed construction of a 550 MW direct current line that would connect Vancouver Island to the Pacific Northwest power grid. The National Energy Board approved the Juan de Fuca cable project in Sep 2006. Environmental permitting and public consultation has completed, and final permitting and technical work is also complete. The project received a presidential permit from the US Department of Energy in Jul 2008 and a certificate of public convenience and necessity from Canada's National Energy Board. Proponent is expected to re-apply for a certificate of public convenience and necessity.",480,,,Infrastructure,Utilities,Utilities,1. Vancouver Island/Coast,Esquimalt,"Sea Breeze Pacific Juan de Fuca Cable, LP",,Proposed,,Utilities (incl sewage treatment),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,16,,,,48.45,-123.4167,"48° 27' 0"" N","123° 25' 0.12"" W",(604) 689-2991,,2005-03-01,2025-03-01
1358,Pheasant Glen Resort Development,"Golf Course expansion is complete. Plans for a resort include 225 units, some with quarter ownership, in lodge units, cottages and villas. Phase 1 consists of a clubhouse and a 300-seat conference room and upper floors of accommodation.",50,,,Residential,Primarily residential - Single use,Residential/Accommodation,1. Vancouver Island/Coast,Qualicum Beach,Pheasant Glen,,Proposed,Consultation/Approvals,Residential/Commercial,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,49.3553085,-124.4214935,"49° 21' 19.11"" N","124° 25' 17.38"" W",(250) 752-8786,www.pheasantglen.com,2005-03-01,2025-03-01
1291,Hemlock Valley Mountain Ski Resort Expansion,"Proposed expansion to include additional lifts and ski runs as well as a new village centre, several 35 to 65 room hotels and up to 5,000 housing units. Project has undergone a review of the Master Plan and has received provincial government approval.",1500,,,Commercial,Recreation,Skiing Facilities/Residential,2. Mainland/Southwest,Agassiz,Berezan Management Ltd.,,Proposed,Consultation/Approvals,Other Services,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,Sts'ailes First Nation,Project partner,,,,,49.3798981,-121.9357681,"49° 22' 47.63"" N","121° 56' 8.77"" W",(604) 455-5000,www.hemlockvalleyresort.com,2005-03-01,2025-03-01
1318,Hermann Coal Mine,Proposed open pit coal mine to include mining the Hermann deposits located on four Coal Licenses in the southern portion of the Wolverine property. The estimated production capacity is 1 million tonnes/year with a 5 to 7 year mine life. Project has received approval under the Environmental Assessment Act and will require a Mines Act Permit.,55,,Expired,Industrial,Mining,Mining,8. Northeast,Tumbler Ridge area,Western Canadian Coal Corp,,Proposed,,Mining & Oil & Gas Extraction,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,100,,,55.266598,-120.671582,"55° 15' 59.75"" N","120° 40' 17.7"" W",(604) 608-2692,,2005-03-01,2025-03-01
1260,Downtown Hotel - Residential/Commercial Development,"Proposed development on a 4 acre site to include a 174 room, 32-storey boutique hotel, 17,000 sq ft of conference space and 12,000 sq ft of commercial space located at Bernard Ave, Mill Street, and Queensway. New plan will include 49 luxury residences. Project has received development permit in Feb 2020.",65,,,Commercial,Accommodation,Accommodation/Residential,3. Thompson-Okanagan,Kelowna,Westcorp Properties Inc.,Kasian Kennedy Architecture Inc.,On hold,,Residential/Commercial,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,720,300,,,49.8862991,-119.497963,"49° 53' 10.68"" N",119° 29' 52.67 W,(780) 431-3300,,2004-12-01,2025-03-01
1269,Dockside Green Development,"Mixed use development of the 6 ha Dockside Lands site. The development initially planned 1200 housing units, 75,000 sq ft of office and commercial space, a boutique hotel, and an open-air amphitheatre. Biomass heat generating plant and wastewater treatment plant are located on the site. Construction of Phase 1, Synergy (95 units) and Phase 2, Balance (171 units) took place from Spring 2006 to 2009. and have been certified to meet LEED Platinum standards. After a period on hold, Catalyst Community Developments Society is planning 49 affordable units in 2 buildings. Acheson and Madrona are underway.",650,,,Residential,Mixed use,Mixed use - Residential/Commercial/Retail/ Industrial,1. Vancouver Island/Coast,Victoria,Bosa Development Corp.,Busby Perkins + Will,Construction started,,Residential/Commercial,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,LEED platinum,FALSE,FALSE,,,,,2018-Q3,2027-Q4,48.430924,-123.378342,"48° 25' 51.32"" N","123° 22' 42.03"" W",(250) 361-0382 (Victoria City),www.docksidegreen.com,2004-12-01,2025-03-01
1280,Black Mountain Golf Community,"Major development on 385 acres to include approx 800 units of single-family homes, condominiums, townhouses and quarter share villas to be built in eight phases. Phases and 2 with mixed housing are complete. The Black Mountain Golf Course, an 18-hole course has completed construction. The Tuscan Sun Resort is a hotel which will contain 100-suites, a conference room, restaurant/pub, spa, gym, pool, retail space and underground parking. The Rialto Plaza 1 and 2 include commercial, retail space at ground level and residential units above. The Highlands ridge lots and phases are in Bluesky at Black Mountain. Current phases include phase 8c, phase 2 at Turnberry and the Villas at Greenock.",500,,,Residential,Primarily residential - Single use,Residential/Commercial,3. Thompson-Okanagan,Kelowna,Melcor Developments Ltd.,,Construction started,,Residential/Commercial,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2004-Q3,2025-Q4,49.8821,-119.3476,"49° 52' 55.57"" N","119° 20' 51.21"" W",(250) 717-8390,www.blackmountain.ca,2004-12-01,2025-03-01
1227,Spruce Hills Resort and Spa Expansion,Proposed expansion to the 108 Mile Ranch health facility. Plans include 250 housing units and a village which would include a variety of health and wellness services. Rezoning has been approved for Comprehensive Development (CD1).,40,,,Commercial,Accommodation,Accommodation,5. Cariboo,108 Mile,Hills Health and Guest Ranch Ltd.,,Proposed,,Residential/Commercial,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,51.74234,-121.37719,"51° 44' 32.42"" N","121° 22' 37.88"" W",(250) 791-5225,,2004-12-01,2025-03-01
1243,Silverdale Hill Housing Development,"Residential development on 604 ha in the Silverdale area to include housing for up to 30,000 people. First neighbourhood project would include single-family, multi-family and commercial space on 300 acres. Amendment to OCP was approved.by  Council.",400,,,Residential,Primarily residential - Single use,Residential/Commercial,2. Mainland/Southwest,Mission,Genstar Development Co Limited/Madison Group,,Construction started,,Residential/Commercial,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2021-Q1,2030-Q4,,,,,(604) 299-4325,,2004-12-01,2025-03-01
1284,Nahwitti Wind Farm,A 100 MW wind farm from 50 turbines located 45 km north of Port Hardy will include 20 km of underground transmission lines and 30 km of access roads. The BC Hydro Standing Offer Program (SOP) has been suspended.,400,,Expired,Infrastructure,Utilities,Utilities,1. Vancouver Island/Coast,Port Hardy,Bridge Power Holdings,,Proposed,,Utilities (incl sewage treatment),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,"Quatsino First Nation, Tlatlasikwala First Nation",Revenue sharing agreement,125,7,,,50.618242,-127.463324,"50° 46' 45.08"" N","128° 1' 51.09"" W",(250) 902-1234,,2004-12-01,2025-03-01
1124,Elk Gold Mine,"Proposed open pit gold mine on a previously mined property 45km southeast of Merritt. Exploration and assessment revealed high-grade gold at the Elk project. Further testing was conducted in Summer 2006 and Fall 2007 field programs, 2010 exploration program, and 2012 to 2014 bulk sampling program with nine areas of gold mineralization identified.",100,,,Industrial,Mining,Mining,3. Thompson-Okanagan,Merritt,Trek Mining,,Proposed,Consultation/Approvals,Mining & Oil & Gas Extraction,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,50.106268,-120.774593,"50° 6' 22.56"" N","120° 46' 28.53"" W",(604) 558-0560,www.almadenminerals.com,2004-06-04,2025-03-01
1159,Morrison Copper-Gold Mine,"Proposed 25,000 tonnes/day ore production for an open pit copper/gold mine 65 km northeast of Smithers and 35 km north of the village of Granisle. Environmental Assessment approval refused.",517,,Refused,Industrial,Mining,Mining,7. Nechako,Granisle,Pacific Booker Minerals Inc.,,On hold,,Mining & Oil & Gas Extraction,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,1250,251,,,55.1833,-126.2667,55°11? N,126°16? W,(604) 681-8556,,2004-06-01,2025-03-01
1089,Stewart - Omineca Resource Road,"A private consortium including Tercon Construction Ltd, McElhanney Consulting Services Ltd, and Allcon Consultants Ltd is proposing to build and fund the majority of costs for a 145 km new road connecting the Kemess mine northwest of Prince George with a road north of Hazelton to allow connection to ports and highways for resource goods movement. Project is undergoing environmental studies.",45,,,Infrastructure,Roads & Highways,Transportation,7. Nechako,Kispiox,Tercon Construction Ltd/Consortium,,Proposed,Consultation/Approvals,Transportation & Warehousing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,,,,(250) 372-0922,,2004-03-01,2025-03-01
1082,New Polaris Gold Mine,"Reactivation and expansion of a former underground gold mine approx 100 km south of Atlin and 60 km east of Juneau, Alaska. Re-modeling, metallurgical testing and engineering of a portion of the gold resources, necessary for a 65,000 opy high-grade underground gold mine, is underway. A scoping study identified the potential to develop a 65,000 oz/year to 100,000 oz./year high grade, underground gold mine over the next three years. New office and refurbished camp complex now on site. Initial Project Description and public engagement plan approved in Mar 2023.",144,,Early Engagement,Industrial,Mining,Mining,7. Nechako,Atlin,Canagold Resources,,Proposed,Preliminary/Feasibility,Mining & Oil & Gas Extraction,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,58.701,-133.63334,"58° 42' 3.6"" N","133° 38' 0.02"" W",(604) 685-9700,www.canarc.net,2004-03-01,2025-03-01
1074,Galore Creek Gold/Silver/ Copper Mine,"The proposed project is located 145 km northwest of Stewart. The mine will have a processing rate of 65,000 TPD. Concentrate would be shipped out through the port of Stewart and power would be supplied via the BC hydro grid. Project is on care and maintenance.",5160,,Certified,Industrial,Mining,Mining,6. North Coast,Iskut,NovaGold Resources Inc./Teck Resources,,On hold,,Mining & Oil & Gas Extraction,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,"Tahltan Band Council, Iskut Band Council, Tahltan Central Council",,1000,525,,,57.13,-131.47,"57° 7' 48"" N","131° 28' 12"" W",(604) 669-6227,www.novagold.net,2004-03-01,2025-03-01
1080,Schaft Creek Porphyry Copper-Gold Mine,"Project covers the Schaft Creek area and is located 25 km northeast of the Galore Creek mine proposal (see separate entry). The production capacity of the proposed open pit mine is expected at up to 100,000 tonnes/day with a mine life a 20 years. Pre-feasibility study has revealed three deposit zones called Main, West Breccia and Paramount. The application has been withdrawn from BC Environmental Assessment process while the project undergoes substantial changes to the Project Summary. Resource modelling on the deposit is expected to complete in Q4 of 2016.",2900,,Withdrawn,Industrial,Mining,Mining,6. North Coast,Iskut,Copper Fox Metals/ Teck Resources,,Proposed,Consultation/Approvals,Mining & Oil & Gas Extraction,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,"Tahltan Central Council, Tahltan Band Council, Iskut Band Council",,2100,700,,,57.367833,-130.98025,"57° 22' 4.2"" N","130° 58' 48.9"" W",(604) 689-5080,www.copperfoxmetals.com,2004-03-01,2025-03-01
1033,Newport Beach (Squamish Oceanfront) Development,"Development of downtown of Squamish to include former BC Rail lands transferred to the City Nov 2003. This 60 acre brownfield site (which also has 44 acres of water lot) is a planned sustainable community with an urban public open space, 6,500 residences and a commercial component. The first phase will include an education facility with a renewable energy research and development centre.",38,,,Residential,Mixed use,Mixed use - Residential/Commercial/Retail/ Industrial,2. Mainland/Southwest,Squamish,Cornerstone Developments,,Construction started,,Residential/Commercial,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,TRUE,Squamish First Nation,Project partner,2300,,2017-Q2,2024-Q3,49.68944,-123.16061,"49° 41' 21.98"" N","123° 9' 38.2"" W",(604) 815-5002,www.newportbeachsquamish.ca,2003-12-01,2025-03-01
1027,Pacific Institute for Sports Excellence (PISE) - Camosun College,"Sports complex to be constructed in 2 phases. Phase 1 ($27.7M) included a double gymnasium with seating and portable stage, sport medicine and sport science centres, fitness and wellness studios, food services, lit all-weather turf field, and 4 volleyball courts has completed. Phase 2 includes 125-bed student athlete residences and a 5,000-seat stadium, which is now on hold pending funding. A 400 m, four lane track and a 500 seat bleacher will be added to the turf field..",42,,,Institutional,Education,Educational Services,1. Vancouver Island/Coast,Victoria,Pacific Sport and Camosun College,Cannon Design,Construction started,,Public Services,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEED,FALSE,FALSE,,,,420,2007-Q1,,48.4465294,-123.3219299,"48° 26' 47.51"" N","123° 19' 18.95"" W",(250) 370-3602,,2003-12-01,2025-03-01
989,River District (formerly East Fraserlands) Development,"130 acre community bordered by the Fraser River, Marine Way, Boundary Rd and Kerr St. A comprehensive neighbourhood plan includes 7,000 units in 25-storey residential towers, low-rise townhouses, and a commercial core with a community centre, parks and public open space. The Official Development Plan was adopted in Nov 2006. New Water will be the first phase with 157 units in 2 towers, followed by Shoreline waterfront apartments and R+R 99-unit condominiums. Currents at Water's Edge is a 143 unit mid-rise condominium built by Polygon Homes and Fraser Flats with 269-units is by Wesgroup.",4000,,,Residential,Mixed use,Mixed use - Residential/Commercial/Retail/ Industrial,2. Mainland/Southwest,Vancouver,Polygon Homes/Parklane Homes,GBL Architects,Construction started,,Residential/Commercial,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEED,FALSE,FALSE,,,,,2011-Q4,2032-Q4,49.2065,-123.0329,"49° 12' 23.4"" N","123° 1' 58.44"" W",(604) 873-7276 (Vancouver City),www.riverdistrict.ca,2003-09-01,2025-03-01
